id,rating_1,rating_2,condition,mode,condition_mode,station,transcription
30,1,3,Avatar,Firstperson,AvatarFirstperson,3,also ich muss seinich erinnerlich geich mehlr so viel von dem paku selver ich sehr beschäftigt war damit mit den  sensorischen informationen dieses also wiund wie das wichteüberhall vorbeikomme als es gab auf vielen fall wieder ein fahrstuhl  damis wiedersagen grauf war überhaupt kein problem runter hat sich schon wieder sehr komisch eingeführt a es gab auch zwischen durch so also es gab auch so übewegende steinfelder wo man dann so erst zu einseitendsandern wieder zurückin das war auch überhaupt kein problem am und dann war r da so ein abschnitt vom pakur wo irjörgendwie s in wistin wer efordert war da muss jemein irgendwie in selne boxrein und jahzich dann bewegen gigen das auf einmal so schnell und nicht de melsuu rkic  und dann war da noch son sonsern abschnitt sonder hat ich weis sich aub das sonnat laufbahn seien sollte oder fmie person dunkelgraues rechtig offenbunend dabei dann sinne abshwimmungen vor en er konnte man nicht weiter bis zum farrstul seinen das hat dann so die ganzzeit vorns zurückgeruckelt und  ja das war zwölfig synchromisch aber es hat sich els  ich wird sang vom unbehagen gefühl war der fahrstöhln auch unten schlimmer
30,3,3,Avatar,Hybrid,AvatarHybrid,2,alses gab einen raum indem man e indem rote wüffel teilweise versteckt waren und die sollte man einsammeln und in eine kiste packen m dabei alsoman musste sich dann  eine dritten person immer bewegen und dann um den würfel aufzuheben und wiederloszu lassen wie denn die erste person wechseln sen mitsen  kooninationsarbeit am vor allem dann in der dritten person die abstände abzuschätzen wie man also wiedigt man darangehen soll usollte oder muss a oder ob man schon zudicht war und genau m ich fand das auch also in der dritten person übersichtlicher  man konnte vier west versehen wo die würfel wahnen und musste sich nicht esmah so  überunkucken genau b rjetzt auch deen sechsen wörfel gesehen die nicht bei  vo er übersehen hatte er wode wo ich das in den ersten personen gemacht hatte genau
30,3,3,Avatar,Hybrid,AvatarHybrid,0,k alsoch abt gelerntes wan also wie man zwischen erster personern dritter person wechselt und dass man nur mit also bewegen geht nur i der dritten person und mit objektenintelligiernungen der ersten person n aber während man also wenn man jeztmal schmon wür den beffell aufhebt und den festhalt kann man dann auch wechseln und sich bewegen und genau die glaub das wars
30,1,3,Avatar,Hybrid,AvatarHybrid,3,sosa wieder  der farkur mit den am bewegenden steinplatten  erst einseite dann zur anderen seite am ich fand das viel leichter zu navigieren in der dritten person am oder sich zu bewegen und dann  je sich zu orientieren a dieses dder abschnitt wo wo es lann so geruckelt hat denfernlich aber unangenehme das als in der ersten person  genau a dafür hat mich das mit dem farrstuhl überhaupt nicht mehr gestört
30,3,3,Avatar,Hybrid,AvatarHybrid,4,also erst mussteman treppen er hochlaufen n das fang also wr einfach als in der ersten person und nicht ganz so a ja solchmal unbehaglich a dann mussteman de im sonsonn kreis wieder nach unimgreis wieder nach unten laufen das m ja  war schwierigfendig also das zu koordinieren und dann fühlt sich das au imvi komisch an a ja und genau dann gings widen mit dem fahrstuhl nach nach om da musste man  auch in die erste person wechseln um den hebel zu betätigen am des nach om war kein problem aber dem forstill dann ach unten reich wieder gemerkt das wenn man dann in der ersten persohn nis unddes soen s führt sich mitas incomisch erlustig an wennman dar körper dann soh am denkt alsollt das führt sich sein als ob man in dem richtigen farsstell sonderutenefährt genau am ja das wassr sägentlich auch schon
30,0,3,Avatar,Firstperson,AvatarFirstperson,4,herr sonmern musste erst son im kreis nach unten gehen dass war a des wajado mustevan also persöhnlich muss sich dann bisser langsamer erwerden wer et irgendwann wude einem land doch so inwisschen flau a und dann herr erst musste man och der treppe hochgehen und dann darunter glaus ja e treppenwahen kein problem am die bilderruckeln aber ziemlich muss ich sagen das sies sitznwleise sorsesa ob sein erdbemen gibt a ond genau dann womn da un angekommen es nach dem kreis  mit dem fahrstuhlen nach rom das fande ich kein also das war für mich kein problem a aber mit dem fahrstell dann ieder nach unten deich en gemerkt dass is irgendwieso die körperliche sencioilesente sensation so fiel dass man s meinhatigen wie erwartet dass dann dieses typische fahrspiel gefühl kommt und das war nicht darun das war da sich komisch angefühlt am genau
30,3,3,Avatar,Firstperson,AvatarFirstperson,0,jak a sehr ungewohnt  anfangs haben wischen flau aber u wenn man dann mehr herausgerichtet wie das funktioniert mit dem bewegen geht[UNK]s also ja auch hassor wiwal sehr ungewohlt
31,1,1,Blob,Firstperson,BlobFirstperson,0,jetzn am im letzten tatorial war ich in einem raum ohne also den noch obenhin offen war und solce ein zu einem würfelgehen den aufheben und dann zu einer kiste gehen und dort den twüffel hineinlegen und anschliessend durch eine türgehen am was solch mau winn ich fertig bin gen ruk
31,3,3,Blob,Hybrid,BlobHybrid,3,am hier mussten bei dem pako wieder ein paar hinderniss überwunden werden am das ging auch einfacher dadurch das man  den avatas der drinperspektive gesteuert hat und am had och dazu geführt dass man sich da weniger wirklich von a beeinflusst gefühlt hat
31,1,1,Blob,Firstperson,BlobFirstperson,2,im letzten parkur war ich in ein cemarvorote würfel verteilt waren zum teil leicht versteckt oder zum teil unerreichbar durch weil sie entweder oben waren oder unter einer kiste waren oder am ähnliches und die würfelarbichten eingesammelt am zum teil muss ich dafür dann hilfsmittel benutzen am um das zu erreichen und hab die würfel dann an eine kiste gelegt am genau
31,3,3,Blob,Hybrid,BlobHybrid,1,m hier muss sich jetzt wieder durch  den diese parkanlage am den avata durchleiten diesmal aus der zeiten perspektive am das hat sich zum teausserkungsch angefühlt wenn man durch dabei durch bäume am quasi durch gegang ist n mit der asumit der dritten perspektive a das ot auch zu leichten schwindelgrifffühlen geführte die navigation war aber einfacher als aus der ersten perspektive m j
31,3,1,Blob,Hybrid,BlobHybrid,2,in dem zern musste ich wieder wüfeam eine kistewerfendiesmal a wieder aus der dritten perspektive konchtneabataino aus der driten perspektive steuern das war zunterhalm bishen komisch wann man immer zwischen oqi ndie erstperspektive wechseln um irgendtwas machen zu können und dann lidrittperspektive ummenheit wieder sich bewegen zu können hin und herwechseln musste a das war zum teilnich gan zu intuitiv
31,3,3,Blob,Firstperson,BlobFirstperson,3,in diesem parkur  muss sich ein paar hindernisse überwinden am die zum teil dann auch sehr gewackelt haben und m dadurch die ja sicht sehr erschwert haben und auch ein schwert haben dass man genau einschätzen konnte wann man jetzt am sich weiterbewegen kann wann a wie man das hindernis am besten a bewältigt a deshald zum teil auch dazugeführt das mehr schwindelich geworden ist  und zum teil auch sehr irritiert davon sozusagen wist o passiert a
31,1,1,Blob,Firstperson,BlobFirstperson,4,in diesem paku muss ich erst eine treppe hochgehen und a also ich habt insgesamt a verschiedene höhen sozusagen durch durch wandert also am jaben auf ein aturm hoch gegangen aber das hat sich noch relativ normal angefühlt  was sich sehr komisch angefühlt hab als ich den am a also die spirale runtergegangen bin sozu sagen am das hat sich a sehr merkwürdig angeführten bis chen flau um magen durch  die ist dass man sich noch gedreht hat und so a japp
31,3,3,Blob,Firstperson,BlobFirstperson,1,im letzten parkor war ich in einem aussenbereich ne art parkanlage mviel grün und an durch diese anlage hat einen weg geführt einen holzweg und den a solche nachgehenig konnte auch nur auf dem weg gehen also nicht über die grünflächen drüber und musst du somit mit dem controller am ja diesen diesen weg möglichst schnell am nachgehen am das t sich zum teil der komischan geführt weilam durch die am relativ schnellen bewegungen auch in unterschiedliche richtung a ja also gleich dass man den körper dazu nicht bewegt hat am ja ich das sehr merkwürdig angeführten bis chen schwindelgefühle
31,0,1,Blob,Hybrid,BlobHybrid,4,an ich bin wieder die trepphuch gegangen und diese spiralförmige spigreiförmigen turm wiederunter gegangen dies mal aus der zweiten person habe ich den avantaudabei gelenkt a das hät sich auch sehr merkwürdig angefühlt weils sich ein quidheitswürde man in der luft schweben zum teil oder im gebäude drinen sein m ch hat aber das gefühl dass am das zu weniger körperlichen reaktion meinem eigenen echten körper geführt hat
31,3,1,Blob,Hybrid,BlobHybrid,0,a ich war wieder in n gleichem anfangsraum und musste diesmal konnte mich diesmal nur bewegen wenn ich in der dritten person war also den avathaso zu sagen von aussen gesehen habe  ich konnte mich um den avata herumbewegen von meiner perspektive aus und bin mit also wenn der dritten person dann mit dem avatase zu sagen mit in dem gleichen abstand geblieben wenn ir sich der arbeiter bewegt hat und konnte aber nur agieren wenn ich im abe tat drin war
32,3,1,Avatar,Hybrid,AvatarHybrid,0,der parkur im totarial war sehr anrealitätsgetreuda man die sachenhaltwirklih also nicht wirklich aber da man das gefürderte marcont die sachen wirklich aufheben sait en schwierig die am perspektiven zu wechseln weilsan deshin verwirrend ist mit den könnerpfindermann die lader nicht sogut sehen kann wenn man nach vorne schaut aber ansonsten wares sehr realitätsgetreu auch wenn das gehe nur in der dritten person funktionierte nich in der ersten
32,3,1,Avatar,Firstperson,AvatarFirstperson,3,im letzten pakur musste man verschiedene sich bewegende hindernisse überwinden aals allererstes so sich von nächt nach rechtsbewegende platten am der musman auf zuerst die genli von nächsnen recht sehen und dann übersteigen auf die liefendn recht nach links gehen n das war tatsächlich relativ schwer oboman eingechnuk hat ausgehnmusse a danach kam der fahrstuhl der wieder ser verraschend war und sehr realistisch weil man irgendwie das gefühl hatte dass sich wirklich nach oben gefahren bin was biriert war an dan kam so eine platte von der man wiederüber geschossen wurde oderüber transportiert wurde  danach kam sonnern schleider den war sie nich und als letztes sondern rüttelplatte die nicht so realistischer hawe ich dachte a und dan wieder der fahrstuhl der wieder realistisch war und dann was is
32,3,1,Avatar,Hybrid,AvatarHybrid,3,am asendemparkur von grade waren verschiedene hindernisse die sich in ungernerweise bewegt haben am anfang waren so plattformen von welch die sich von links nach rechtswirdihensüssend von recht nauch linksprowegt haben ode musste man eben auf die drauf gehen und dann versuchen auf die nächstund f zu kommen um das hindernis zu überqueren eöldankabn ein fahrstuhl was nicht sarüber ra stadt da man den lich mit seinem hebel betätigen muss ze sondern einfach irgendwie st das halbehauchgefahren m dan musste man aus seine platte steigen die einen dann rübergefahren hat am dannbodeman inw so halb geschleudert inono vagen damit man ein hinderniss überwinden kann und als letztes kaben so eine rüttelplatte die mich auch sehr überrascht hat auf der man für ein paar sekunden stehen muss damit man das hindernis überwenden kann und dann konnte man wiedermit einem gleichen fahrstuhl wie vorher runterfahren
32,0,3,Avatar,Hybrid,AvatarHybrid,1,am beim letzten parkur musste ich a so schnell wie möglich über so schmale holz jbalkengusen holzweg gehen am und was sich erlebt habe ist dass es schwierig war in den corrsen die am perspektive zu wechseln also nicht das gehen selbstverschwierig sondern dieses drehen von der kamera also dieses ja von verschiedenen seiten die personen anzugucken am das war ein wenig schwierig und m besonders beides gleichzeitig irgedwie zu machen war sehr schwer vr alle beiman teilweise dann in dirgenglichen bäumen gehangen hat und dann irgendwie nicht sehen konnte aber am j
32,1,1,Avatar,Hybrid,AvatarHybrid,2,im letzten pakur musste ich insgesamt fünf von sechs würfeln im ganzen raum suchen die überall versteckt waren am diese waren teilweise unter kistenversteckt oder waren eingeklemmt in bestimmten vorrichtungen oderso oder man musste knöpfe betätigen um an die wüffel heranzukommen am insgesamt muss ich mich durch den ganzen raum bewegen erin dert dritten person und dann jeweils sind die erste person wechseln um eben irgendwie diese kisten oder knöpf oder sozunehmen bit zngsnesse zu drücken um an die würfel zu kommen m und dann wieder in die dritte person wechseln um diese würfel eben in den dafür vorgesehenen kasten zuwerfen
32,3,3,Avatar,Hybrid,AvatarHybrid,4,im letzten parkurgängesgenase wien dem davor wieder darum am einen weg entlang zugehen dieses mal ab über verschiedene am höhenebenen hinweg also die van verbunden mit beispielsweise treppen oder so gedreten wegen die hoch diesich um einen turmwinden am und ein aufzug das heiss es gegen irgendwie unseren höhen unterschied und man muss te eben versuchen den zu überwinden und entlang zugehenbzigungsweise den aufzug zu betätigen und am daber wieder die perspektive das schwierige fand ich da man nicht immer ganz sehen konnte wo man jetzt als necgesent langgehen us ja
32,1,3,Avatar,Firstperson,AvatarFirstperson,4,im letzten farkur musste ich über verschiedene wege wieder un so höhen unterschiede überwinden als erstes übersonder treppe dann über an jason weg war der immer weiter heruntergäng und sich im kreis gedreht hat am und auch ein aufzug an alle drei haben sehr echt gewirkt mussicg sagen und zwischen durchas sehr erschreckend vor allem bei dem drehenden ding wie realistisch das ist
32,1,1,Avatar,Firstperson,AvatarFirstperson,0,im letzten parkur war ich qase in der ersten i der ersten perspektive person ich wiess nicht wie mardas sind am van der person und musste ein würfel nehmen und denen eine kiste tun am diesmal konnte ich selber die perspektive aus meine eigenen sicht steuern und nicht aus der dritten perspektive
32,3,0,Avatar,Firstperson,AvatarFirstperson,1,im letzten verkur musste man einem weg folgen der sich ibendurch so ein waldgebiet am schlängelt und immer wieder kurven genommen hat am was sich dabei erlebt habe war dass es rechts schwierig war die kurven zu folgen und dabei gleichzeitig die perstektive sorne zu wechseln a was oft dazu geführt hat das meine rechte rechterr controller vibriert hat weil ich irgendwie fast vom wig gekommen wer am ja sar relativ schwierig auch gerade irgendwie zu gehen ja
